epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.4634,1.43476,2.79798,1.84657,0.00352,1,0.39221,0.12008,1.16078,3.34188,2.09221,6e-05,6e-05,6e-05
2,49.4862,1.12216,2.65172,1.64917,0.00352,1,0.52635,0.20468,0.89378,3.31874,1.65892,7.07e-05,7.07e-05,7.07e-05
